epoch,train_loss,val_loss,accuracy,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,mae
1,1.2307545016947068,1.0084794567477318,0.5611685940353013,0.40196869496724635,0.2874706945702515,0.3017940794419943,0.5234676116530658,0.5611685940353013,0.5081627666729278,0.5057821059038344
2,1.0629184958174638,0.977821990911074,0.5818624467437614,0.4727611780875959,0.30056313780913924,0.3226062974884164,0.5648374052001813,0.5818624467437614,0.5397461691504376,0.47839318320146074
3,1.0168975985606619,0.9685539575299329,0.5861229458307973,0.45752395744078334,0.30392113903946166,0.3249429969276469,0.5641606408376731,0.5861229458307973,0.5400626216842712,0.4759586122945831
4,0.9778029602172671,0.9624534370111244,0.5855143031040779,0.4295567502363264,0.31082845908320333,0.33106843965326316,0.5595305205095614,0.5855143031040779,0.544983114207694,0.4796104686548996
5,0.9565611039866244,0.9663976900329404,0.5794278758368837,0.43421647872359237,0.3062482864381558,0.3262971938145097,0.5562042780970421,0.5794278758368837,0.54261203757405,0.48326232501521604
6,0.93985306635595,0.9723156576684823,0.5769933049300061,0.40784119803382807,0.31847849004335443,0.3376499515868791,0.5482348352908563,0.5769933049300061,0.5442315209436279,0.4844796104686549
7,0.9152339746331305,0.9801925176247837,0.5538648813146683,0.3902588599707709,0.31177379152516815,0.32849686490638524,0.5310116900451687,0.5538648813146683,0.5288565155398117,0.5161290322580645
8,0.8897405161528102,0.9689639945329143,0.5648204503956178,0.3931152852702313,0.2996499986009728,0.3168163647978532,0.5329285087845469,0.5648204503956178,0.5296880513512154,0.4960438222763238
9,0.8701630579363145,0.9827942201007233,0.581253804017042,0.4224415204678363,0.3237682142782562,0.34424908789319375,0.5581360583442783,0.581253804017042,0.5505785921294449,0.48326232501521604
10,0.8608223730903125,0.9784851352833279,0.5757760194765672,0.4385226635186502,0.3337313302780157,0.35463316510784154,0.5579360271629638,0.5757760194765672,0.5507869920187071,0.4893487522824102
11,0.8467826919334257,0.9888676453565434,0.5763846622032867,0.41672141662891804,0.33598795947753507,0.3541094823125387,0.5502168498991075,0.5763846622032867,0.5461216072211177,0.49056603773584906
12,0.8352085343358641,0.9921108159943463,0.5757760194765672,0.4273082260193378,0.350924308218027,0.3665588619426507,0.5525124947712063,0.5757760194765672,0.5500670777714685,0.4881314668289714
13,0.822118705205354,0.9899547388839489,0.5745587340231284,0.42329879447501406,0.31118775357983786,0.3310103439126747,0.5493931809531284,0.5745587340231284,0.5408698156702336,0.48752282410225195
14,0.8135671249691678,0.9999529002137977,0.5794278758368837,0.4463906771531132,0.3363250346622745,0.35822567638900327,0.5617055934470941,0.5794278758368837,0.5534818656386985,0.480219111381619
15,0.8078605539637608,1.0069556767376036,0.5769933049300061,0.4208009062790204,0.34020108095264173,0.3571696897985558,0.5571783531980189,0.5769933049300061,0.552861177414578,0.4923919659160073
