epoch,train_loss,val_loss,accuracy,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,mae
1,0.6137586670446703,0.5874814470584844,0.6701156421180767,0.6488453386479389,0.6482726238533267,0.6485492146183598,0.6694976187726973,0.6701156421180767,0.6697977095259433,0.32988435788192333
2,0.5603622341030667,0.578494967590072,0.6828971393791844,0.6634442023813996,0.6645490040367943,0.6639632025293747,0.6840263336112458,0.6828971393791844,0.6834311734954611,0.3171028606208156
3,0.5463878958710955,0.5752781771046319,0.6902008520998174,0.6707304798570746,0.671051677900993,0.6708885517572495,0.6904966045895806,0.6902008520998174,0.6903464222029021,0.3097991479001826
4,0.5244311289881043,0.5719824388704863,0.6920267802799757,0.6707865168539326,0.6652533159382474,0.667408906882591,0.6880630800057446,0.6920267802799757,0.6894933973352784,0.30797321972002434
5,0.5130915228131187,0.5777155016517755,0.6883749239196592,0.6689530510241244,0.669583967529173,0.6692584484537379,0.6889740562454854,0.6883749239196592,0.6886653007621794,0.31162507608034085
6,0.5033285268745983,0.5824879595802386,0.6865489957395009,0.6675355842436279,0.6690640057227312,0.6682373680283464,0.6880864683671996,0.6865489957395009,0.6872605874899343,0.3134510042604991
7,0.4916385996344603,0.5850582645204977,0.6889835666463786,0.6685714376644993,0.666914042435186,0.6676791773884745,0.6875627688054126,0.6889835666463786,0.6882153795337138,0.31101643335362145
8,0.48311081045059645,0.5887526629976724,0.6889835666463786,0.6676561371461145,0.6631230481736736,0.6649546720492735,0.6855106240555213,0.6889835666463786,0.6868537328070897,0.31101643335362145
9,0.4718995761093224,0.5946056623685236,0.6871576384662204,0.6669388175295776,0.6660781644402848,0.6664905330136073,0.6863818563679318,0.6871576384662204,0.6867533919048,0.31284236153377964
10,0.4676399726352266,0.6066328618704946,0.682288496652465,0.6596444492769382,0.6526867844616504,0.6551383876010886,0.6770729771033994,0.682288496652465,0.6787548598995743,0.317711503347535
11,0.45972675199538804,0.6160294387083698,0.6841144248326233,0.663736969892657,0.6630001481103327,0.6633548955086588,0.6834269926177811,0.6841144248326233,0.6837582564373591,0.31588557516737675
12,0.446647925284953,0.6067670797764784,0.6871576384662204,0.6656946826758148,0.6613394216133942,0.6631058495377241,0.683737964168378,0.6871576384662204,0.685075706850542,0.31284236153377964
13,0.4452397285971822,0.6030010982613264,0.689592209373098,0.6682897854533549,0.6636122849642803,0.6654927328412978,0.6860491866837436,0.689592209373098,0.6874063158101229,0.310407790626902
14,0.43457917837575266,0.6199795728185448,0.6816798539257456,0.6595979174100626,0.6550407933671781,0.6568451150819561,0.6779309537305365,0.6816798539257456,0.6793761790556203,0.3183201460742544
15,0.4289142895642529,0.6209843473614387,0.6847230675593426,0.6651983518499356,0.6660167144086143,0.6655897838899804,0.6855344843160973,0.6847230675593426,0.6851125491607546,0.31527693244065735
16,0.4213489115299772,0.6329290073090621,0.6853317102860621,0.6635272999009049,0.6586080464877369,0.6605416668498305,0.681481239458293,0.6853317102860621,0.6829308727460668,0.3146682897139379
17,0.4193138362364591,0.6221076514905208,0.6841144248326233,0.662561659734984,0.6588932376603609,0.6604199844450205,0.6810684237695737,0.6841144248326233,0.6823127738354091,0.31588557516737675
18,0.41356646928040125,0.6394018543542919,0.6847230675593426,0.6629642054902418,0.6584347258855895,0.6602455600231221,0.6811041300010723,0.6847230675593426,0.6825028854698896,0.31527693244065735
19,0.4032665173609955,0.6515129261167761,0.6810712111990261,0.6620830102665185,0.6640290422303525,0.6629463866251575,0.6831751669810215,0.6810712111990261,0.6820226455598593,0.3189287888009738
20,0.40021904936404223,0.6399810939610041,0.6889835666463786,0.6691325282184861,0.6688095395659421,0.6689685056538575,0.6886909223452302,0.6889835666463786,0.6888349399558401,0.31101643335362145
21,0.39001041788608287,0.657367151391557,0.674984783931832,0.6524913964422471,0.6487114401051268,0.6502415805587447,0.6715608433414512,0.674984783931832,0.6729464422351933,0.32501521606816797
22,0.3849418566701362,0.6368488304802215,0.6871576384662204,0.6656946826758148,0.6613394216133942,0.6631058495377241,0.683737964168378,0.6871576384662204,0.685075706850542,0.31284236153377964
23,0.38622995867095394,0.6615028172386759,0.674984783931832,0.6524013722126929,0.6483955239166674,0.6499971277298535,0.6713865883539398,0.674984783931832,0.6728218433038703,0.32501521606816797
24,0.3776775507401968,0.6640094100014147,0.6792452830188679,0.6588709677419355,0.6587703375970202,0.6588203771309911,0.6791441697916871,0.6792452830188679,0.6791944747952663,0.32075471698113206
25,0.37060840376435994,0.6608065038066917,0.6810712111990261,0.6595540124446726,0.6567629698957871,0.6579694253750318,0.6786012457791004,0.6810712111990261,0.6796645450832796,0.3189287888009738
26,0.3738066865966925,0.6842633350114596,0.6652465003043213,0.644042813340014,0.644042813340014,0.644042813340014,0.6652465003043213,0.6652465003043213,0.6652465003043213,0.33475349969567864
27,0.3674717255908431,0.6676200314113735,0.6731588557516738,0.6503614563191698,0.6462959811679287,0.6479073559500194,0.6694465443618296,0.6731588557516738,0.6709206546328907,0.3268411442483262
28,0.3575845271225788,0.6830998035879013,0.6743761412051126,0.652776007240788,0.6510654490106544,0.6518412896454069,0.6726878548722688,0.6743761412051126,0.6734596520268472,0.3256238587948874
29,0.3562721136662626,0.6691705351984508,0.6798539257455873,0.658056847644966,0.6548367477491956,0.656195200040737,0.6770169958409512,0.6798539257455873,0.6782071466942057,0.32014607425441266
30,0.34909920143381246,0.6925733012537802,0.6755934266585514,0.6517333319976893,0.6431982693150056,0.6458698040700028,0.6690979380938884,0.6755934266585514,0.670910082763297,0.32440657334144857
31,0.34736111030386474,0.7057946704903972,0.671941570298235,0.6496214127291344,0.6468970885290123,0.6480589286104603,0.6692925845647594,0.671941570298235,0.6704349550515764,0.3280584297017651
32,0.33900612163430677,0.7011413434911485,0.6792452830188679,0.6598394571333995,0.6612976671046951,0.6605069766037641,0.6808144872683667,0.6792452830188679,0.6799734555479523,0.32075471698113206
33,0.34935483978537113,0.7029434176240109,0.6707242848447961,0.6474213787358117,0.6427594530632053,0.644530586079048,0.6664528763930474,0.6707242848447961,0.668081422861705,0.3292757151552039
34,0.3422895055234802,0.6996407720713229,0.6768107121119903,0.6544386342763269,0.6504950666654061,0.6520851569525503,0.6733253778807501,0.6768107121119903,0.6747220236624485,0.3231892878880097
35,0.3369912741264509,0.6883843921700847,0.671941570298235,0.6490310962555587,0.6450015913982561,0.6465960239423845,0.6682108459238535,0.671941570298235,0.6696950332348754,0.3280584297017651
36,0.3274543843887202,0.7063739472457133,0.6810712111990261,0.6596446220906957,0.6570788860842465,0.6582008111721978,0.6787806181540377,0.6810712111990261,0.6797797062563348,0.3189287888009738
37,0.3324725130439109,0.7031254411396716,0.682288496652465,0.6608714478157676,0.6580573596654598,0.659274885583524,0.6798300274703275,0.682288496652465,0.6808871994913586,0.317711503347535
38,0.32088456925589304,0.7037936191477575,0.6859403530127814,0.663861352058378,0.6575177023360466,0.6598540216271389,0.6812556141069357,0.6859403530127814,0.6828443928043755,0.3140596469872185
39,0.31796014329939953,0.7203402760111552,0.671941570298235,0.6495189587779978,0.6465811723405529,0.6478187539793419,0.6691082119797737,0.671941570298235,0.6703146826860304,0.3280584297017651
40,0.30663152303131436,0.7205028940248402,0.6883749239196592,0.6668330401474925,0.6616860628176888,0.6637051535445411,0.6844982658993102,0.6883749239196592,0.6859356657252654,0.31162507608034085
41,0.3118674630283136,0.733181823990509,0.6768107121119903,0.6554990118105349,0.6539701447384592,0.6546724915719764,0.6753272990979677,0.6768107121119903,0.6760124589675186,0.3231892878880097
42,0.3072952291387913,0.7246559639928983,0.6810712111990261,0.6605398437252855,0.6599221317803807,0.6602210119188571,0.6804746581489417,0.6810712111990261,0.680763837253864,0.3189287888009738
43,0.3076954518870593,0.7455996503499102,0.6731588557516738,0.6522732654511011,0.6519824725601974,0.6521254159219598,0.6728509600715671,0.6731588557516738,0.6730026668420471,0.3268411442483262
44,0.29905233904311823,0.7576880289589712,0.6908094948265369,0.6707511830903716,0.6696454175608435,0.6701700198535642,0.6898566059079543,0.6908094948265369,0.6903073178198952,0.3091905051734632
45,0.3065545135422757,0.747977314239149,0.6792452830188679,0.6572645645936099,0.6537156785816702,0.6551856104094911,0.6761388003292169,0.6792452830188679,0.6774158609080166,0.32075471698113206
46,0.29572732817058767,0.7541542958719877,0.6810712111990261,0.6584752791382283,0.6523401432573559,0.6545804405670945,0.6762767894651044,0.6810712111990261,0.6779272516075442,0.3189287888009738
47,0.292070180072636,0.753641858742285,0.6810712111990261,0.658970020517907,0.6545515565765714,0.6563101804094903,0.6773953374890688,0.6810712111990261,0.6788253127147146,0.3189287888009738
48,0.28849014915436255,0.7632121192342395,0.6737674984783932,0.652067387421865,0.6502602960315884,0.6510748495971295,0.6719798463089767,0.6737674984783932,0.6727926352806302,0.3262325015216068
49,0.2745283707981775,0.755780294909393,0.6786366402921485,0.6575116243567645,0.6560696874871979,0.656736403263027,0.6772578513732891,0.6786366402921485,0.6778978371152625,0.3213633597078515
50,0.2812031279111439,0.7761675741203805,0.6707242848447961,0.6487365202766315,0.6468663635131771,0.6477028389064183,0.668821015930012,0.6707242848447961,0.669682838480917,0.3292757151552039
51,0.28029784997258395,0.7859365935740642,0.6768107121119903,0.6540255473381942,0.6489154857231093,0.6508515274667883,0.6724838323367643,0.6768107121119903,0.6740873155085875,0.3231892878880097
52,0.2808489523609774,0.774101373413606,0.6786366402921485,0.6564732683825312,0.6525946094141448,0.6541714504401072,0.675262934631488,0.6786366402921485,0.6766212013112023,0.3213633597078515
53,0.2755646107815024,0.7896017073424068,0.6743761412051126,0.651266217442688,0.6460107899953046,0.6479683806116985,0.6698375189030732,0.6743761412051126,0.671500629496052,0.3256238587948874
54,0.2747378005655565,0.8093805574311473,0.6780279975654291,0.6561206187157662,0.6530531211889163,0.6543527288591314,0.6752597449003301,0.6780279975654291,0.6764312933968648,0.3219720024345709
55,0.26277816332482734,0.7830737271253756,0.6816798539257456,0.6596739767644477,0.6553567095556374,0.6570866800034639,0.6780964334276637,0.6816798539257456,0.6795000044189979,0.3183201460742544
56,0.261033308846346,0.8153552556284592,0.6804625684723068,0.6589408537015313,0.6562737331051804,0.6574327842276307,0.6780765690520433,0.6804625684723068,0.679111055312408,0.31953743152769326
57,0.2614545831915253,0.8130486059391999,0.6762020693852708,0.6545840106540284,0.6525331593824745,0.6534480899275555,0.6742412477316435,0.6762020693852708,0.6751211202423865,0.32379793061472917
58,0.25526336795329263,0.8040070490218921,0.6792452830188679,0.6573518759959438,0.6540315947701296,0.65542327858088,0.6763135524888004,0.6792452830188679,0.6775358336263271,0.32075471698113206
59,0.25574481404771693,0.7933407514761369,0.6932440657334145,0.6727999461936836,0.6700227837809731,0.6712465817381444,0.6910585028427528,0.6932440657334145,0.6920018548725051,0.30675593426658554
60,0.25205041533348493,0.8145670969168441,0.6786366402921485,0.6579410648192086,0.6573333522410354,0.6576272791854132,0.678035316065332,0.6786366402921485,0.6783269199809926,0.3213633597078515
61,0.2511704920811353,0.823677183721244,0.6792452830188679,0.6575317843192009,0.6546634271470484,0.6558943513501161,0.6766682963600062,0.6792452830188679,0.6777722102266803,0.32075471698113206
62,0.24951681659627226,0.8357610952106831,0.6792452830188679,0.6572645645936099,0.6537156785816702,0.6551856104094911,0.6761388003292169,0.6792452830188679,0.6774158609080166,0.32075471698113206
63,0.2509318761227776,0.8366020002962973,0.6768107121119903,0.6544386342763269,0.6504950666654061,0.6520851569525503,0.6733253778807501,0.6768107121119903,0.6747220236624485,0.3231892878880097
64,0.23400323407732876,0.8607792961691765,0.682288496652465,0.6606994653644979,0.657425527288541,0.6588096852115298,0.6794786444240961,0.682288496652465,0.6806542406356945,0.317711503347535
65,0.23702032859203404,0.8162287911190467,0.6920267802799757,0.6702193202745689,0.6601986569228975,0.663418903906384,0.6859191254131113,0.6920267802799757,0.6873682951920004,0.30797321972002434
66,0.2369967857091601,0.8353150844283751,0.6835057821059038,0.6621888831868625,0.6593517494351324,0.6605803457920163,0.6810588091615547,0.6835057821059038,0.6821098538994376,0.31649421789409615
67,0.23309570307033645,0.8625912936228626,0.6804625684723068,0.6581146516713527,0.6531145712205867,0.6550435447162665,0.6763662089772234,0.6804625684723068,0.6778978687659798,0.31953743152769326
68,0.22930911368285956,0.8713249257622299,0.6640292148508825,0.6414660786085891,0.6395892616857477,0.6404198226315989,0.66198267188106,0.6640292148508825,0.6629076285221754,0.3359707851491175
