epoch,train_loss,val_loss,accuracy,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,mae
1,0.6110543667502301,0.6275755684330778,0.63542300669507,0.6376198395617296,0.6462912542424156,0.6306899480008841,0.6679967354076091,0.63542300669507,0.640894015400715,0.36457699330493
2,0.539254504844977,0.6072983651790979,0.6518563603164942,0.6486255034432852,0.6579210666464985,0.6453225246441133,0.6774160280245483,0.6518563603164942,0.6570717089697847,0.34814363968350576
3,0.5175433209660487,0.5976286996666136,0.6688983566646378,0.6593698383825712,0.6681446187104316,0.6594974323026987,0.6857211199764245,0.6688983566646378,0.6733061160724335,0.33110164333536213
4,0.48971299440869004,0.5893734022385452,0.6816798539257456,0.6660695626212867,0.6717843513555246,0.6677860457527838,0.6891681855478107,0.6816798539257456,0.6843676441973008,0.3183201460742544
5,0.48026764106063086,0.5941288786114387,0.6877662811929397,0.675561159885828,0.6839427915961567,0.6769973277883569,0.7001553993036762,0.6877662811929397,0.6913918288391493,0.31223371880706025
6,0.46906100446009286,0.5989823855065167,0.6731588557516738,0.6601278829407049,0.6674623657947065,0.6614143071663239,0.6848929070980437,0.6731588557516738,0.6768050391360143,0.3268411442483262
7,0.4556927526519702,0.5959904183720353,0.6828971393791844,0.66715450426553,0.672762824936738,0.6688838989557888,0.6901101285585315,0.6828971393791844,0.6855090747243735,0.3171028606208156
8,0.4509882240581339,0.6119608307349124,0.6713329275715155,0.6566182621662908,0.6628354935382929,0.6581198557292148,0.680702265543822,0.6713329275715155,0.6745237003383868,0.3286670724284845
9,0.43864365860831134,0.6072088741922408,0.6762020693852708,0.6621572986133164,0.6689608011823616,0.6636823960353372,0.686328771057753,0.6762020693852708,0.6795195853518147,0.32379793061472917
10,0.43912530111049375,0.6223224772234479,0.6780279975654291,0.6588188559322035,0.6606351097119412,0.659628552686972,0.68003887189618,0.6780279975654291,0.6789431532007449,0.3219720024345709
11,0.4291729610559997,0.6275915609070679,0.6786366402921485,0.6623535648592328,0.6674426702717352,0.6639925633279107,0.6852641376613352,0.6786366402921485,0.6811128982044685,0.3213633597078515
12,0.4132842809814389,0.622535882022275,0.6828971393791844,0.6654401914317655,0.6692877468636849,0.666905331791868,0.687384505309242,0.6828971393791844,0.6847184285766289,0.3171028606208156
13,0.4109597039371112,0.6171876160893872,0.6762020693852708,0.6568319834901396,0.6585355669632025,0.6575957003400241,0.6781125436105441,0.6762020693852708,0.6770765201497994,0.32379793061472917
14,0.4022489100041438,0.6230839609156567,0.6774193548387096,0.659226751552987,0.66235728624055,0.6604789531964004,0.6811343609150735,0.6774193548387096,0.6789887653450816,0.3225806451612903
15,0.39780743574463123,0.6358349336332761,0.6853317102860621,0.6708471672655054,0.6775630177952989,0.6725997919423328,0.6943625589709437,0.6853317102860621,0.6883575056949113,0.3146682897139379
