epoch,train_loss,valid_loss
1,0.6052983392494845,0.5784135006269545
2,0.5621116906380729,0.5643028816856897
3,0.5447638549773759,0.5617259785988623
4,0.5304000074815013,0.5653648315527188
5,0.5186863225786251,0.5662243164929556
6,0.5024763138659663,0.5609632283789227
7,0.49822195241963235,0.5658823108629569
8,0.49043155833860924,0.5676013613770075
9,0.4792961159374315,0.5721372049837448
10,0.4732301402123036,0.5819012965311584
11,0.4625754938265551,0.5876791201895745
12,0.457976712679342,0.58698971007089
13,0.4509858640020839,0.5902495982711145
14,0.4439156786081887,0.5949444182111704
15,0.438194293275874,0.6026919822832157
16,0.4348275190389317,0.6007958920999837
17,0.42799770511998547,0.6079443213821056
18,0.42279324323862666,0.596656808130603
19,0.41744114723880676,0.6139977285166627
20,0.4088647881172904,0.6106741150891275
21,0.4054645418239822,0.6148948064409724
22,0.40311084026906013,0.6133874382182705
23,0.3916877650132089,0.6229063590766631
24,0.3912624279840742,0.6320248971187813
25,0.3864144830683708,0.6428618531203172
26,0.3819285519125993,0.6446631050501606
27,0.37801951318749516,0.6400496595148516
28,0.3693312142741275,0.6352166624604595
29,0.3624203105722675,0.6560366788121567
30,0.3591864994964795,0.6580591578289887
31,0.36380714995672564,0.6585948503164328
32,0.35343035483570706,0.6656600657471344
33,0.34906860728749084,0.6705340451162627
34,0.35080465357347607,0.663030076168379
35,0.34545943728980916,0.6785523261397138
36,0.33528864425686,0.6797724259819194
37,0.33137022785367476,0.6785154718070855
38,0.333608447195836,0.6810778395218808
39,0.3263154280462031,0.6907846720890061
40,0.3245034753908678,0.6871498775830392
41,0.3246400615662769,0.6929557965477543
42,0.321237374790117,0.6996949049829077
43,0.31752824185187245,0.6988649039658059
44,0.31296520401044886,0.7076568440289761
45,0.30743117196891123,0.7116607544575582
46,0.29916086216435944,0.7149507851428716
47,0.30122532248037515,0.7468081614243174
48,0.2973095873442365,0.7302488250201393
49,0.2891845811922728,0.7398897888779041
50,0.289034288612854,0.7397681593840549
51,0.2900776075829767,0.7344868575966234
52,0.2815377292832256,0.7483295057528316
53,0.2813871186924764,0.7480139582193045
54,0.2801278441276104,0.751788732288418
55,0.28092800822150377,0.7485616409522875
56,0.27722888599093487,0.7651525666756154
57,0.2807227083085681,0.7713805665060136
58,0.2821639076899643,0.7753750755600818
59,0.26430456033083954,0.7811623466227056
60,0.2618224352520551,0.7903692381722587
61,0.25142814702816296,0.7901439921380395
62,0.261813022556364,0.7915188132329163
63,0.26325140380486706,0.7898707006794848
64,0.25030760480995806,0.7900968458705817
65,0.2508530745221272,0.815420895937315
66,0.2555899156138774,0.8154977538279886
67,0.24906555235503144,0.8046041536091779
68,0.24486205886061715,0.8275995092378909
69,0.2437892970830809,0.8281695786157953
70,0.2348644495171992,0.8199453641159357
71,0.2519817374873639,0.8339598517285151
72,0.2513095093865772,0.8327814977716388
73,0.23506629753641373,0.8334298257901754
74,0.23054099026064254,0.863697662412277
75,0.2347666352414503,0.844898618121824
76,0.23683311987851086,0.8578363598780456
77,0.2294484434883157,0.8590213454841533
78,0.2190777036536728,0.8699686048456329
79,0.22373800290005458,0.8856881556038658
80,0.2269085102289118,0.8709317056733362
81,0.22053573959400047,0.8702899229031401
82,0.2117040363410309,0.8837417997436837
83,0.20665865231104727,0.8909665462035994
84,0.2137642444745542,0.8987195957528571
85,0.2201477960801795,0.9028614025472887
86,0.21691287476132695,0.9062682562688342
87,0.20875320130383496,0.8849522931452811
88,0.20832536187783668,0.9077190919751612
89,0.21114086737754564,0.8980074774887071
90,0.2130813287454515,0.9111831425423493
91,0.19918410477724946,0.9399599569782935
92,0.19926910640018156,0.9484754066824206
93,0.1974916536814732,0.9495753519396867
94,0.19245044986689527,0.9487612444426251
95,0.1951248867204425,0.9621024667155738
96,0.19878593426867405,0.9719227931642032
97,0.18981245810567962,0.9716915699076512
98,0.19731187542042947,0.97769872274969
99,0.19188484328726313,0.9802208183998933
100,0.19858311319824637,0.9944478844138163
