threshold,accuracy,precision,recall,f1,macro_precision,macro_recall,macro_f1,recall_123,recall_45,auc_pr,auc_roc,method
0.763,0.6044176706827309,0.8688816374962919,0.42940917753995017,0.5747645211930926,0.6778818207257333,0.6612583977179799,0.6024846496750447,0.8931076178960097,0.42940917753995017,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.764,0.6035049288061336,0.8693707127945124,0.42735669256707226,0.5730292903479457,0.6778130691422253,0.6607158311686631,0.6014746042811461,0.8940749697702539,0.42735669256707226,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.765,0.603048557867835,0.870059880239521,0.42603723794165077,0.5719909457730539,0.6780052552458109,0.6605397797930744,0.6009473918721452,0.8950423216444982,0.42603723794165077,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.766,0.6024096385542169,0.8706766917293233,0.42442457117724675,0.5706682436428149,0.6780981414353601,0.6602171223479946,0.6002244838815809,0.8960096735187424,0.42442457117724675,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.767,0.6015881708652793,0.8705491852745927,0.42295851048233396,0.5693142575234337,0.6777503843148677,0.6596050109848187,0.5993382869514086,0.8962515114873035,0.42295851048233396,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.768,0.600675428988682,0.87038158691702,0.42134584371792994,0.567815864862195,0.6773517550472218,0.6589195965868972,0.5983536021231833,0.8964933494558646,0.42134584371792994,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.769,0.5999452354874042,0.8709677419354839,0.4195865708840346,0.566340160284951,0.6774004289859948,0.6585236361070717,0.5975284028870753,0.8974607013301088,0.4195865708840346,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.77,0.5996714129244249,0.8715288373512359,0.41870693446708696,0.5656565656565656,0.6775927817437257,0.6584465748514394,0.5972010608882117,0.898186215235792,0.41870693446708696,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.771,0.5990324936108069,0.8719362745098039,0.41724087377217417,0.5644025780862667,0.6775828018414854,0.6580763014568247,0.5964821717690993,0.8989117291414752,0.41724087377217417,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.772,0.5979372033588901,0.8719211822660099,0.4151883887992963,0.5625186215115702,0.6772034556893101,0.6572918969389469,0.5952844732990596,0.8993954050785974,0.4151883887992963,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.773,0.597663380795911,0.8727216558541859,0.41416214631285736,0.561741896997415,0.6775190090386359,0.6572624516328495,0.5949421480937809,0.9003627569528416,0.41416214631285736,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.774,0.5971157356699526,0.8729470096064457,0.4129892977569271,0.5607085987261147,0.6774490514457381,0.6569178653234454,0.5943293499362199,0.9008464328899637,0.4129892977569271,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.775,0.595929171230376,0.8726650062266501,0.41093681278404925,0.5587561048539819,0.6769058502207631,0.656012541821287,0.5930408186531042,0.9010882708585248,0.41093681278404925,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.776,0.5956553486673969,0.8739443228026275,0.40961735815862776,0.5577959672589339,0.6774670705390893,0.6560783284142595,0.5926696332006793,0.9025392986698911,0.40961735815862776,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.777,0.5946513326031398,0.8737437185929648,0.40785808532473244,0.5561219390304848,0.6770288330484124,0.6553196109815924,0.591574029060048,0.9027811366384523,0.40785808532473244,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.778,0.5935560423512231,0.873973468098547,0.4056589942823633,0.5541203564634024,0.676781342521674,0.6545828224132494,0.5903515828438606,0.9035066505441355,0.4056589942823633,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.779,0.5930996714129244,0.8744849445324882,0.4044861457264331,0.5531275060144346,0.6768912352453493,0.6543591550881258,0.5898177744549384,0.9042321644498186,0.4044861457264331,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.78,0.5927345746622855,0.875756610385473,0.4030200850315203,0.552008032128514,0.677420328987031,0.6543516386463526,0.5893406961178045,0.905683192261185,0.4030200850315203,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.781,0.5922782037239869,0.8767605633802817,0.40155402433660753,0.5508295625942685,0.677782733171244,0.6542232032202989,0.5887765260953293,0.9068923821039904,0.40155402433660753,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.782,0.5922782037239869,0.8782133676092545,0.40067438791965987,0.5502869223799456,0.6785253477515931,0.6545088989175083,0.5886921714328979,0.9083434099153567,0.40067438791965987,0.8325673025824922,0.7477942877524368,mild binary MLP P45
