epoch,train_loss,valid_loss
1,0.6058702118101794,0.5838794170694773
2,0.5590299710831806,0.5788983108245418
3,0.5387512651858917,0.5764392153523601
4,0.5241985345382403,0.5796554494480846
5,0.5141937917683568,0.589036625251004
6,0.5059842552013885,0.5903379769153325
7,0.49311777837311066,0.5904459265583131
8,0.47625607824748933,0.5960584010559911
9,0.4741976505163355,0.6032240138865671
10,0.467433851595111,0.6141241884079224
11,0.4642801644734405,0.6105748576042805
12,0.448799475884094,0.6130636221521361
13,0.44656236967190427,0.6138266274941017
14,0.44377851968202253,0.6147238207102801
15,0.4368099954302684,0.6305350077745306
16,0.42755546670406464,0.6278742790657437
17,0.4219634553399837,0.6333770235615308
18,0.41214402817045903,0.6466650046044319
19,0.4109495616005434,0.6513435399352769
20,0.4121004400010428,0.6435213391501193
21,0.4062944352500043,0.6469520614442081
22,0.39687765877183095,0.6560142580530296
23,0.3969592946752913,0.6500757570301545
24,0.3906158485986937,0.6504577578392707
25,0.38826067083138865,0.6593148791588697
26,0.38028987213668974,0.6892054510247158
27,0.3742293455766284,0.6847650584756703
28,0.3734897583052837,0.6743196318107127
29,0.36527206374036114,0.6921004726700671
30,0.36239012246040886,0.6929824532901028
31,0.35750329949853393,0.695844654757266
32,0.3572538236058166,0.6986192244473575
33,0.3473819807022089,0.7175189171246555
34,0.344962660974087,0.7094500309144564
35,0.3393774566995362,0.7189925171261452
36,0.3393034721188989,0.7206029808178497
37,0.33239608947610516,0.7346588392227221
38,0.3318089528706562,0.7359941196136962
39,0.32418890915277493,0.7399483894659797
40,0.3170973677210935,0.7607603545386952
41,0.32625329879106746,0.7554900354579506
42,0.31497278786255695,0.7450960880542443
43,0.3111805521180308,0.7605695909476617
44,0.30122938441934877,0.7620940897248206
45,0.31045484222625014,0.7593084426298363
46,0.30634135718414474,0.7616548123070226
47,0.29859773403270196,0.7998079310155579
48,0.2950050518446685,0.7861381484623208
49,0.2969475075799798,0.8041200984944388
50,0.292892315908193,0.7910903711832588
51,0.2922499468483241,0.7954085158300639
52,0.29164519884653645,0.8053799241386772
53,0.28419618485529613,0.8061028401202015
54,0.2771870589852365,0.8214101063394481
55,0.28081627195104153,0.8306246021467494
56,0.27954976250759134,0.8192067805189676
57,0.2774638373703216,0.8346309993757826
58,0.2730756737083851,0.8290866007820105
59,0.26397822526670717,0.8383757143138153
60,0.2696370250525686,0.8441651292937578
61,0.2722942865574922,0.8697472363506371
62,0.2626269223210382,0.8553811180597024
63,0.2580847730412996,0.8534812420157742
64,0.25716111829494565,0.8697379359585246
65,0.25595144953566235,0.8616778000692753
66,0.25309248927031364,0.8751772655737775
67,0.2548032739613196,0.8797105448477783
68,0.25390515411858405,0.8938382332426181
69,0.24339879689553662,0.8865984614610346
70,0.24277028477951204,0.9167388758665892
71,0.2371187521447481,0.924129243965619
72,0.23660303280886436,0.9005355113502618
73,0.2427087749425694,0.9076988306942186
74,0.23017950684071423,0.9398315982261459
75,0.23207783235815432,0.9178772077120804
76,0.2188705321892742,0.9468639518288595
77,0.2235589465851786,0.9382393101152902
78,0.22828141689020084,0.9380981338889236
79,0.2267217860081352,0.9544940701035918
80,0.22522914884503528,0.9437672593505455
81,0.22559106879475407,0.9602023341894041
82,0.21711400535407835,0.978322212579641
83,0.2236816442924967,0.9596423567402368
84,0.2095840194138926,0.9768969815705585
85,0.20978767398163123,0.9755239014427501
86,0.21644659650660733,0.9810743957608327
87,0.2098449543011525,0.9751857120334585
88,0.2016370400934548,1.001445793115293
89,0.2103165572706139,0.9837963972827279
90,0.215677497814296,0.9996201697140183
91,0.20433655661020345,0.989470029084011
92,0.2021955769966395,1.0107284446439477
93,0.2057209700033852,0.9962191632326092
94,0.19721830546264918,1.0146816855203828
95,0.20157692941684358,1.0219409267742412
96,0.19152815149658015,1.027212921640526
97,0.19571475906904517,1.045434129341505
98,0.20313269488469501,1.0308408530429856
99,0.2021531808710002,1.0182863079429707
100,0.20345388596285358,1.0299621782363795
