epoch,train_loss,valid_loss
1,1.2166557754307221,1.013154188284097
2,1.0624976149551058,0.9878261096942158
3,1.021441960909204,0.9905815529311862
4,0.9854978312489683,0.9875583396225637
5,0.9644880560075663,0.9888515903328391
6,0.9399618739530693,0.9926503698121789
7,0.9204262373086278,0.9895999169360552
8,0.9004577755065766,1.005463608864071
9,0.8909026382007746,1.0080738925106827
10,0.8646230560397229,1.0004604666921877
11,0.8576099157980079,1.0063401160856078
12,0.8454522773878661,1.0213336726945592
13,0.8355976743414585,1.016956545239113
14,0.8261984246022624,1.012982783280568
15,0.8121990937366725,1.0310496839961196
16,0.8148774935449518,1.0349958655715588
17,0.79429742925003,1.0329589055913162
18,0.7901306309740336,1.039548586623846
19,0.7755527996456429,1.0540132104724795
20,0.7754389795296092,1.0498720875944192
21,0.7618484176349011,1.0679474016239197
22,0.7592823334912419,1.057321430068754
23,0.7413392375915713,1.0851879642195812
24,0.7475878525073193,1.0780547441058592
25,0.7477903796084294,1.0857678112620255
26,0.725679433303949,1.094926016236048
27,0.7354406964910777,1.101700703992195
28,0.7182715989410744,1.1052433990659587
29,0.7115609984317494,1.1255163191007949
30,0.7059886860075232,1.1342035848111771
31,0.7034549002139673,1.1401278427451347
32,0.699685121163347,1.1385431091625469
33,0.7046798044900262,1.1554024150958075
34,0.6862507613621269,1.1671395404107057
35,0.6884105565598412,1.159689435780402
36,0.6865015686851729,1.1712760389912134
37,0.6776222385170485,1.1682726452199361
38,0.6666101760121689,1.1783311914385644
39,0.6595942714552641,1.1834962149288817
40,0.6562749373191291,1.1926863103193652
41,0.6547046146701212,1.2011888204563268
42,0.6401943654240402,1.1960964908016594
43,0.6412164249479511,1.2187888577668866
44,0.6478630347862331,1.2420578381613692
45,0.6363561478381131,1.2534075997725627
46,0.634532760164989,1.254928169703168
47,0.6217467483894303,1.2516493568786036
48,0.6247347085961077,1.2592145348726915
49,0.6251758115413455,1.270458842564369
50,0.6170563889639059,1.2841654224299992
51,0.6081182363819232,1.2886439279463127
52,0.6051334890659509,1.3139644424320083
53,0.5996786021968175,1.3260891973999525
54,0.5964220000091937,1.3219439581832293
55,0.5986436957051787,1.351082416170539
56,0.5933888635633093,1.3419367029807274
57,0.5838965129128239,1.3550302356631176
58,0.5827379741734386,1.3540437142090513
59,0.5816027381539712,1.3804006550421948
60,0.5788452343450761,1.3810422610931885
61,0.571204867997381,1.369460836712599
62,0.5655364644009437,1.397697946678172
63,0.5616558618180207,1.4095960810324852
64,0.5652495812541081,1.4315310921749531
65,0.560939259401548,1.4426654526655232
66,0.5539335340337542,1.4496655962555336
67,0.555965817649242,1.4634422370148052
68,0.565631502039977,1.474243271573936
69,0.5556722231563539,1.4712593291024538
70,0.5464128481826305,1.4947862886283454
71,0.5511638066981932,1.488938133121353
72,0.5448291575356425,1.5018955093167896
73,0.5381216714403348,1.499617443406816
74,0.5319029427220778,1.51426834627027
75,0.5362763212625808,1.5039614094604046
76,0.5276093644235327,1.530354569024661
77,0.5170378210953278,1.5292020938756639
78,0.5202357161173148,1.5478130377138766
79,0.5096397111040775,1.5664664655447769
80,0.5160485003656713,1.5630374370454816
81,0.5142867291208887,1.597123754563151
82,0.515320222663532,1.5646268961256578
83,0.5134214664228977,1.578511644204095
84,0.5185106171025784,1.615799324961897
85,0.5082973755080578,1.6088184089434305
86,0.5100423044415817,1.62481055527395
87,0.5006199003663955,1.6147263773714011
88,0.4938621495429055,1.6396742419857024
89,0.4824734831421239,1.660911877804943
90,0.4862839154516328,1.6599956218209346
91,0.4873277977078839,1.6694576023159262
92,0.48678340127164793,1.6703512469474064
93,0.4792400953437075,1.7007210360221916
94,0.4802653180492164,1.7145234930194277
95,0.47689365094303515,1.7156459302567064
96,0.48532379236567236,1.6991775352516332
97,0.48001727163664853,1.7151090451322806
98,0.4630688991876704,1.7387134429256104
99,0.4628318266061605,1.7642329340925613
100,0.4632647200989325,1.7630166293605176
