epoch,train_loss,valid_loss
1,0.606236301258693,0.5808573352425461
2,0.5563032451132208,0.5763580787132887
3,0.5433430335658901,0.5776484799352426
4,0.5269733014043094,0.5785642694197306
5,0.514570914376113,0.5771041164546185
6,0.5062647915836878,0.5841223184837157
7,0.49732971592902275,0.5906354569235331
8,0.4886402873225877,0.5818774718663726
9,0.4859353655523448,0.5946515904665537
10,0.4700320646802411,0.5995466224900232
11,0.4648844894307457,0.6098958159733558
12,0.4578842218949838,0.6160891712228765
13,0.4494474746089529,0.613609892110855
14,0.4434910056794175,0.619287464619771
15,0.44011103452272765,0.6120652860835609
16,0.42785559920519795,0.6173197279668519
17,0.4281859783596998,0.6183131173123839
18,0.4202978161500751,0.6361288155991429
19,0.41368529910185836,0.6426250798579276
20,0.40555913986335246,0.6462369100082307
21,0.40307607869717205,0.6533668971616674
22,0.40043321507539587,0.6495759105203577
23,0.39411072464854574,0.6518659170552075
24,0.39143753601298564,0.6584304561902268
25,0.38164103317579023,0.6735852305500653
26,0.3786135537169637,0.6728662395520821
27,0.3832265048721422,0.6731857649543306
28,0.36679980509104393,0.673027788760291
29,0.3688677312268715,0.6837328213744379
30,0.3584026806028761,0.6849350155569657
31,0.35506633383351405,0.6959928219201955
32,0.3526155939873527,0.6899128199603013
33,0.3454681569027807,0.7001489833412188
34,0.3447174772789803,0.7121261477415989
35,0.3391420598179593,0.7185075688938853
36,0.33582318126648086,0.724916314382305
37,0.33077014669650745,0.7267752405390354
38,0.3333666925797525,0.7264192240361154
39,0.3239191250827842,0.7229813506536863
40,0.3272290195258878,0.729138694577759
41,0.3140789124345528,0.7471599656117665
42,0.30664271912512253,0.7485311534077215
43,0.31521848273279185,0.7470676668263744
44,0.30917584599205666,0.7603099382070578
45,0.31047839041628517,0.7552096060235334
46,0.30804915868919613,0.7825856605984206
47,0.29936467980199793,0.7731672680470455
48,0.2928863445227735,0.769562646277361
49,0.2920448006010984,0.7978742184675975
50,0.29305978885274936,0.7871039757060438
51,0.28743734566338097,0.7880503958297722
52,0.2854015077666873,0.7838952718723424
53,0.28305172037347914,0.7830970022897098
54,0.2794692442795911,0.7982969915197625
55,0.2740420760992435,0.8006708605656173
56,0.2774819362702148,0.7954093697189686
57,0.275315493018738,0.829390153880535
58,0.2731069748882993,0.8225899118095269
59,0.2697451932443138,0.8301564997486305
60,0.2649769629704966,0.8192385376887146
61,0.2630536730988978,0.8378937996342432
62,0.262483668286437,0.8428246545116959
63,0.25923489714404924,0.8288885118318224
64,0.26379869726046945,0.8346291415389951
65,0.2488985644044578,0.8703352700951218
66,0.2500068147950775,0.858877599212145
67,0.2509788228687283,0.862695084810801
68,0.2443541696972954,0.854175813118653
69,0.23321606339675774,0.8694620136798978
70,0.24370418663098323,0.8843981601614106
71,0.23426286602937063,0.8782363711617843
72,0.23488490463710696,0.8860592173964179
73,0.23726830227303894,0.8888975549973837
74,0.23301388405650972,0.9021895870886019
75,0.24173546811977278,0.8854381852038969
76,0.22589117011441512,0.8944262051245003
77,0.22559024327144434,0.893700331653541
78,0.22806432433152957,0.917124424933952
79,0.22894694234586602,0.904104239534755
80,0.22650494605600802,0.921959339674615
81,0.2195279994382527,0.9296722259765235
82,0.2180259873157942,0.9446563476952501
83,0.2048233943697037,0.9430984075294679
84,0.21571680573662752,0.9632533594442252
85,0.21818836973602626,0.9512215728141684
86,0.20591963929648335,0.9480372594949156
87,0.21325194552333135,0.9452075617653983
88,0.2082701531403205,0.9806001310422506
89,0.21025236166871783,0.9631236155573933
90,0.21268104608563487,0.9724060092979999
91,0.20431074860447607,0.9983559555791928
92,0.20380586663548547,0.9862044711789819
93,0.2004715692164346,0.9901461461971254
94,0.1995423848082659,0.9982359610644175
95,0.18994704243273206,0.9988870575024297
96,0.19522336549139976,1.0097005186098342
97,0.20021934504078343,0.9946245650949135
98,0.20328162999504895,1.0240135953503622
99,0.20331738425983215,1.0278934920993041
100,0.19299530447775246,1.0097901984362339
