epoch,train_loss,valid_loss
1,0.6079925775065239,0.5821778148847775
2,0.5618377680136915,0.5699107121594631
3,0.546499211804848,0.5700948200304142
4,0.5295662390575357,0.5666280650962008
5,0.5177074580625616,0.5672501838990371
6,0.5026922273174417,0.5725421566162666
7,0.49693177747955897,0.5757990991764695
8,0.48624174126744835,0.5802355170467474
9,0.4799272264407165,0.5862025117134526
10,0.47143397576635127,0.5923892232405878
11,0.46424378372997027,0.5925563105592763
12,0.4589472789240713,0.6036059992374295
13,0.44038647187601065,0.6081986969513614
14,0.4460143799488831,0.6030068483448376
15,0.4396463453329154,0.61605690234769
16,0.4303473769261987,0.6209289131373384
17,0.4205464894877937,0.6186811627045165
18,0.41687968904786865,0.6219788757662703
19,0.4162268373357969,0.6387198288945386
20,0.40733964432779857,0.6344650963144581
21,0.40276925926187707,0.64017646395377
22,0.400811277600499,0.6442592240815616
23,0.3856130097495785,0.6529977373833203
24,0.39237492481106845,0.6567186841020619
25,0.38731397395626604,0.6601968729583017
26,0.3783474591633803,0.6611870881849832
27,0.37585640042353113,0.6632190979201428
28,0.372523712568029,0.6777502786993546
29,0.3672592834508951,0.6781526195415615
30,0.36960739041684304,0.6805805365153907
31,0.3594179908681754,0.6764076800241957
32,0.3540409791886017,0.6931172558208452
33,0.34834060766178815,0.6833839646003542
34,0.3464828033235748,0.698052327780828
35,0.3512994777346847,0.6991170047354089
36,0.3366462993249119,0.7123111194122012
37,0.33482324661088914,0.7107090412156425
38,0.33457972010594716,0.7258901601507716
39,0.325531278903128,0.718140605755531
40,0.3291433947175201,0.7429437777503346
41,0.32013252117470664,0.7469644339306512
42,0.32368994359416864,0.7325148011972434
43,0.317467202063084,0.7466734076992874
44,0.3169046351650961,0.7506371815926838
45,0.3124764374808248,0.7636760430831979
46,0.30705266542973975,0.7470797156221676
47,0.30316215250590595,0.7759884341354788
48,0.29582354374883174,0.7761738282376832
49,0.2972457920807099,0.7787260861292372
50,0.2957220021679862,0.7742627799021502
51,0.2879944300934567,0.7891435093470733
52,0.2934555276866265,0.7852823357947551
53,0.284249283809528,0.7958047573257537
54,0.2837639457238705,0.7888757323533514
55,0.28438303322701286,0.8105638729014101
56,0.2686572474235235,0.8066415038150158
57,0.2696767524300741,0.8227117418780596
58,0.2777174358351883,0.8349531740494018
59,0.2679714019037278,0.832897416268387
60,0.27186269552892633,0.8476670400722184
61,0.2688026603990913,0.8394499701604138
62,0.2636750295743193,0.8516985794162228
63,0.2549267449413893,0.8514585968678015
64,0.24986110103610804,0.8609473790130476
65,0.25776032377780195,0.8792470193393257
66,0.24657064599112827,0.8876414260398733
67,0.2464205865059552,0.878136827630827
68,0.25200948852931015,0.8997640705456699
69,0.2498701791401184,0.890451524297904
70,0.24563622385534417,0.8806328718298978
71,0.24303337179325207,0.896683544192436
72,0.2490084773418708,0.8999396423081847
73,0.23551765866444913,0.8940243857919518
74,0.2318250485512922,0.9138332473753142
75,0.23320251241735962,0.9104864917097301
76,0.22939249350626312,0.9208257589489222
77,0.23011202543946985,0.9346054447474923
78,0.21490874786759676,0.9381940506235527
79,0.21715983168893552,0.9629705227286058
80,0.22049590180813552,0.9396934386777834
81,0.22105524735745613,0.9655494786336691
82,0.21347818530815896,0.9826791487688565
83,0.2099941304383263,0.9678444024583284
84,0.21872115251109278,0.9657586242486961
85,0.2055466659499798,0.9871939705807145
86,0.21300238194643814,0.9820355943805219
87,0.21843982524640976,0.9928505594848934
88,0.21101064624119942,0.9800848848437959
89,0.204801043414224,0.995567493249465
90,0.2012300762195504,0.9992358425944826
91,0.1991467275972945,1.0042838833029688
92,0.1947486182304257,1.0184802981433425
93,0.20238750117649243,1.0015507787194131
94,0.1976023522370701,1.0102741421492647
95,0.18944572732735968,1.0192391568808443
96,0.19801411271204616,1.0378745997419758
97,0.2012628472784068,1.0468855760175817
98,0.19107868715137452,1.0748501814303606
99,0.1932442161335946,1.0765518292675924
100,0.1959006942378002,1.0551363388824202
