epoch,train_loss,acc,mae,mse,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted,loss
17,1.0880501499898572,0.5661496350364964,0.4854014598540146,0.5958029197080292,0.4332374801304864,0.3061044881256597,0.32322792744208484,0.5548360883050085,0.5661496350364964,0.5422185352801928,1.0453492242054347
18,1.089498039578151,0.5602189781021898,0.4972627737226277,0.6222627737226277,0.40231156098803156,0.2947525863021893,0.31051579381180167,0.5384677251375002,0.5602189781021898,0.532277089726189,1.0418168850188707
19,1.0749811474888469,0.5597627737226277,0.49224452554744524,0.604470802919708,0.41920588530931413,0.2907420969584263,0.30847342033691577,0.5417786462695976,0.5597627737226277,0.5309926656619895,1.0329830846647277
20,1.0702953592711308,0.5638686131386861,0.4908759124087591,0.6094890510948905,0.4684208222157039,0.2810925910272166,0.29719922381470437,0.5575685791690456,0.5638686131386861,0.5280189120136995,1.027915071396932
21,1.0642363513402882,0.5625,0.48996350364963503,0.6040145985401459,0.45181632169703595,0.27911481382742387,0.2942705101512281,0.5500348332588976,0.5625,0.5254731933102678,1.0232073072969479
22,1.0579598592547508,0.5647810218978102,0.4931569343065693,0.6190693430656934,0.44254839217176933,0.28178697279641424,0.2990478893834263,0.5460124542753952,0.5647810218978102,0.5241735095970496,1.020073011408757
23,1.0525246878183905,0.5670620437956204,0.48950729927007297,0.6108576642335767,0.4153205134765418,0.284682282014769,0.30074946104168776,0.5435494117872334,0.5670620437956204,0.5325451523204244,1.0125252587081741
24,1.0528031114789789,0.5625,0.5004562043795621,0.636405109489051,0.41950222798176007,0.2790432047388989,0.29356045786912904,0.538601980278518,0.5625,0.5219535173142804,1.0045647599401266
25,1.0424468652780934,0.5707116788321168,0.4990875912408759,0.6487226277372263,0.4130837807123505,0.2728483352948699,0.2813440908097682,0.5429543579514363,0.5707116788321168,0.5249206167243192,1.0043525265081086
26,1.0371982477561137,0.5743613138686131,0.48813868613138683,0.6231751824817519,0.44855592503848474,0.28091029275661994,0.29368670451584133,0.556376570264924,0.574361313868613,0.5306532966649885,0.9988785316474247
27,1.0385221090832566,0.5734489051094891,0.48722627737226276,0.6186131386861314,0.4455970753483739,0.2836914448829906,0.29977289910072946,0.5554091141350138,0.5734489051094891,0.5336907062028989,0.9953133611783495
28,1.023675530917674,0.5780109489051095,0.4835766423357664,0.6158759124087592,0.4474118565099984,0.2854636508855092,0.3025418028112577,0.5577640442634973,0.5780109489051095,0.5324153650659,0.9898110327929476
29,1.029595916834883,0.5807481751824818,0.4749087591240876,0.594434306569343,0.4625394936483941,0.2830025879277721,0.2983671287622559,0.5628201871735257,0.5807481751824818,0.5317623460195914,0.9895002794091718
30,1.03236926913207,0.5684306569343066,0.4936131386861314,0.6286496350364964,0.44541569541569537,0.2806669018343076,0.2952225880983135,0.548259652958558,0.5684306569343066,0.5193392364928864,0.9923452769752836
