epoch,train_loss,acc,mae,mse,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted,loss
19,1.0466012546103167,0.5688868613138686,0.48083941605839414,0.5894160583941606,0.4188714341755855,0.30895774460143965,0.3305505356042939,0.5509099603821354,0.5688868613138686,0.5457162283987356,1.028385799296581
20,1.03907249709451,0.572992700729927,0.47992700729927007,0.5948905109489051,0.4595793591186624,0.29425198375284206,0.3142141571797918,0.5629000205225021,0.572992700729927,0.5417716331188248,1.0238445335931152
21,1.0329588659818398,0.5697992700729927,0.48083941605839414,0.5912408759124088,0.4476318141700092,0.2918408933769423,0.31013557163040845,0.5572444717565282,0.5697992700729927,0.5387894600261793,1.0219424954296028
22,1.027096848871979,0.5711678832116789,0.4835766423357664,0.6031021897810219,0.4265688972604572,0.2961103521445772,0.31537123180053994,0.549392912285142,0.5711678832116789,0.5378591428877931,1.0175041734737202
23,1.0235680510387308,0.5780109489051095,0.4749087591240876,0.5880474452554745,0.4256462813369435,0.3046863535577504,0.3249309076626247,0.5575712201775788,0.5780109489051095,0.5499103924156225,1.0088565662829545
24,1.019438626123095,0.5720802919708029,0.4885948905109489,0.6199817518248175,0.41786064561681713,0.2928402203856749,0.31003062527135994,0.5475388846673854,0.5720802919708029,0.5371153333673869,1.0025976561281802
25,1.0091350631374358,0.572992700729927,0.4858576642335766,0.613594890510949,0.42882490196157985,0.2825407110949275,0.2972192837327307,0.5503589292153512,0.572992700729927,0.5333875736971432,1.000422548638643
26,1.0062719961107185,0.5784671532846716,0.47855839416058393,0.6008211678832117,0.4394871370862382,0.2984327919058983,0.31790197328695863,0.5580714464594753,0.5784671532846716,0.5430318632539537,0.9984255415679765
27,1.0070744138338532,0.5812043795620438,0.48083941605839414,0.614963503649635,0.45658078227532634,0.2924298376801417,0.3120619707172218,0.5649370855365228,0.5812043795620438,0.5437409691066544,0.9972643512878975
28,1.0000746994190486,0.5843978102189781,0.4762773722627737,0.6067518248175182,0.4499797662961715,0.29575699705010916,0.3160882537016255,0.5647142965017719,0.5843978102189781,0.5445981576472441,0.9881217423146659
29,0.997898283694662,0.5812043795620438,0.4762773722627737,0.6012773722627737,0.4619268053431811,0.2891332739453761,0.30742611339378884,0.5646544650301133,0.5812043795620438,0.5390313544646451,0.9853524413422077
30,0.9989162426134159,0.5821167883211679,0.47764598540145986,0.6090328467153284,0.43255142165759225,0.30451414148638956,0.32367941483830676,0.5588307182307328,0.5821167883211679,0.5424863218081672,0.9894265645611895
