epoch,train_loss,acc,mae,mse,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted,loss
1,1.7568822658970604,0.4534671532846715,0.6687956204379562,0.958029197080292,0.31553816222083786,0.36278953502449673,0.32226415613177606,0.5213585491881222,0.4534671532846715,0.4669153072120953,1.4657306758156659
2,1.55172198872107,0.4822080291970803,0.6026459854014599,0.7969890510948905,0.33121739354430035,0.3520400165840406,0.3311959369729224,0.5213899527536235,0.4822080291970803,0.4887659075035642,1.404527379648529
3,1.4565753946017044,0.5123175182481752,0.5652372262773723,0.7367700729927007,0.36262347259631544,0.3568288718053041,0.34871437783693754,0.5399290091359492,0.5123175182481752,0.5149013164530626,1.3575108642995792
4,1.414649134572376,0.5013686131386861,0.5643248175182481,0.7084854014598541,0.329058176255533,0.3298392894686078,0.32049057242928625,0.5231785986951362,0.5013686131386861,0.5015608657851751,1.3108364047795316
5,1.3682835620595462,0.5250912408759124,0.5287408759124088,0.645529197080292,0.36439758295867736,0.3371908217429282,0.3337819140110615,0.5403809359644047,0.5250912408759124,0.5210084667607109,1.279209261393025
6,1.329343819933795,0.5301094890510949,0.5155109489051095,0.6140510948905109,0.3723300214324593,0.32065907953001155,0.3273888235772782,0.5420482999051529,0.530109489051095,0.5234186568099906,1.2423739563809695
7,1.3020064972242444,0.5328467153284672,0.5127737226277372,0.6104014598540146,0.37222599619064345,0.3197395827237398,0.32800917412695985,0.5401447417684566,0.5328467153284672,0.5258355703283893,1.2211389811369624
8,1.2683115189394305,0.5469890510948905,0.4990875912408759,0.5994525547445255,0.410620157868277,0.31334459537077375,0.32850358574860666,0.5532831481584284,0.5469890510948905,0.535056077010691,1.192179090785284
9,1.2460642373491129,0.5387773722627737,0.510492700729927,0.6190693430656934,0.3661449791723251,0.30731508128997576,0.3185659131313092,0.5318436747307587,0.5387773722627737,0.5273863450118298,1.1674790034328935
10,1.2183455840902533,0.5501824817518248,0.4954379562043796,0.5948905109489051,0.4266068043890954,0.3177915363491145,0.3280649825935079,0.5544977299966384,0.5501824817518248,0.5356424158308949,1.1411441947421888
11,1.194212732822152,0.5602189781021898,0.4844890510948905,0.5821167883211679,0.42484729089706086,0.3040370557011355,0.3161294127017007,0.557886551831159,0.5602189781021898,0.5409904897419956,1.1265728769511203
12,1.1806602906223194,0.5583941605839416,0.4885948905109489,0.5889598540145985,0.41309066001665184,0.3064839999306418,0.3256447426277947,0.5476295876799117,0.5583941605839416,0.539852690904453,1.112000182162236
13,1.1622285505562056,0.5597627737226277,0.49224452554744524,0.604470802919708,0.4160210780676958,0.30286465072728574,0.3211540072886515,0.5437754334945913,0.5597627737226277,0.5361758206252863,1.098035166298386
14,1.1443178314207243,0.5588503649635036,0.4936131386861314,0.6085766423357665,0.406971583661643,0.2939631285315786,0.3075726376329339,0.5417047283790559,0.5588503649635036,0.5330875820693933,1.084450894028601
15,1.13383367566527,0.5579379562043796,0.4931569343065693,0.603558394160584,0.4396740279848915,0.29236792790215294,0.30887740223741644,0.5492362065306927,0.5579379562043796,0.5311856873365339,1.0689339294050733
16,1.1235343110120661,0.5588503649635036,0.4908759124087591,0.5985401459854015,0.4340453763164832,0.28520735175226986,0.2996494847788685,0.5474048145365366,0.5588503649635036,0.5293176921544551,1.0620247090819979
17,1.1086137035240162,0.5638686131386861,0.48677007299270075,0.5953467153284672,0.4504766648194646,0.30131822191589014,0.3191582284868596,0.5559219714885668,0.5638686131386861,0.5372270647453009,1.0470221573418945
18,1.1037974002316682,0.5716240875912408,0.4835766423357664,0.6021897810218978,0.46944219386300723,0.2961812969116095,0.31591309476118723,0.5632793638041034,0.5716240875912408,0.538487765613305,1.038974690611345
19,1.0924405049428936,0.5652372262773723,0.4876824817518248,0.6017335766423357,0.45302172670097196,0.2868295468091978,0.30467792995230936,0.5541237654572164,0.5652372262773723,0.5319724274531265,1.031489514956509
