epoch,train_loss,acc,mae,mse,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted,loss
19,1.035063037421811,0.572536496350365,0.4781021897810219,0.5885036496350365,0.41746550799270465,0.3105939240050891,0.33153557236393427,0.5543024355567876,0.572536496350365,0.5497695732066165,1.0257165893150941
20,1.0226552092501258,0.5812043795620438,0.4721715328467153,0.5880474452554745,0.4634740453837184,0.30517179917333703,0.3270263270287197,0.5714950391545369,0.5812043795620438,0.5526379745172866,1.0209640325420963
21,1.019765619870355,0.573905109489051,0.47764598540145986,0.5916970802919708,0.44564462648128933,0.3001028278637892,0.3207533406409855,0.5605808751351573,0.573905109489051,0.5455858094767828,1.019878830352839
22,1.0121937735828292,0.5734489051094891,0.48494525547445255,0.6117700729927007,0.4194842767972441,0.3015765205159383,0.32066206738653774,0.5495169270968324,0.5734489051094891,0.541278338549509,1.0161428595111317
23,1.0089074554970034,0.5816605839416058,0.46852189781021897,0.5761861313868614,0.4260088825933631,0.3083364327778175,0.32871902586671264,0.5614613277782929,0.5816605839416058,0.5547403170573652,1.0066787091484906
24,1.0056391617088545,0.5720802919708029,0.4904197080291971,0.6263686131386861,0.41130957062152645,0.2920290524152909,0.30932409758390733,0.5463181829094169,0.5720802919708029,0.5385694504124834,1.0013606496100877
25,0.9976991413391545,0.5793795620437956,0.479470802919708,0.6072080291970803,0.4189231869620345,0.28943259250107833,0.3056954241857882,0.55303897285931,0.5793795620437956,0.5416719543477555,1.0009131483788039
26,0.9923937665931931,0.5789233576642335,0.4767335766423358,0.5980839416058394,0.4378926939219189,0.30467446838024764,0.3265859798362019,0.5583720867146098,0.5789233576642335,0.5460434727307466,0.9967127311838805
27,0.9913152344745896,0.583941605839416,0.4767335766423358,0.6081204379562044,0.4679491609701646,0.30057166002345176,0.32337813935412607,0.5712566360691438,0.583941605839416,0.5496244130323348,0.9982832061113233
28,0.9840716460914386,0.5907846715328468,0.46852189781021897,0.5962591240875912,0.4476771793832269,0.30354830148274825,0.32481736572775555,0.5692851135016139,0.5907846715328468,0.5527318900841461,0.988487281938539
29,0.984718519468277,0.5857664233576643,0.47125912408759124,0.593521897810219,0.4335495064621161,0.2902647326566575,0.3063869701833825,0.5604198785040965,0.5857664233576643,0.5447278621940361,0.9862683711260775
30,0.9818831270876022,0.5793795620437956,0.4781021897810219,0.6031021897810219,0.5219430877471938,0.31736441354701855,0.3440536931843538,0.5593335682539823,0.5793795620437956,0.5450846886805828,0.9920645621571228
